gvkey,fs_month
3279,A-Nov
3280,A-Sep
3282,A-Dec
3284,A-Dec
3289,A-Dec
3291,A-Mar
3292,A-Sep
3293,A-Mar
3294,A-Dec
3295,A-Dec
3296,A-Dec
3298,A-May
3300,A-Dec
3302,A-Aug
3304,A-Jun
3308,A-Sep
3309,A-May
3310,A-Mar
3313,A-Jan
3314,A-Dec
3315,A-Jun
3316,A-Aug
3317,A-Dec
3318,A-Mar
3320,A-Dec
3321,A-Jun
3322,A-Jul
3323,A-Dec
3325,A-Dec
3326,A-Mar
3327,A-Oct
3328,A-Dec
3330,A-Feb
3332,A-Sep
3333,A-Dec
3334,A-Aug
3335,A-Sep
3336,A-Mar
3338,A-Jun
3340,A-Dec
3341,A-Jun
3342,A-Dec
3344,A-Apr
3346,A-Sep
3348,A-Apr
3350,A-Nov
3351,A-Mar
3352,A-Dec
3354,A-Jan
3355,A-Dec
3356,A-Dec
3357,A-Dec
3358,A-Jul
3366,A-Jun
3368,A-Dec
3369,A-Jun
3370,A-Mar
3371,A-Aug
3372,A-Oct
3375,A-Aug
3376,A-Dec
3377,A-Jul
3378,A-Dec
3380,A-Oct
3383,A-Dec
3384,A-Dec
3386,A-Dec
3387,A-Mar
3390,A-May
3392,A-Dec
3394,A-Dec
3395,A-Dec
3396,A-Dec
3398,A-Dec
3399,A-Jul
3400,A-Dec
3401,A-Dec
3402,A-Aug
3403,A-Dec
3404,A-Jan
3406,A-Mar
3408,A-Dec
3409,A-Dec
3410,A-Dec
3413,A-Dec
3414,A-Dec
3415,A-Jun
3416,A-Dec
3417,A-Sep
3419,A-Dec
3420,A-Nov
3421,A-Dec
3422,A-Dec
3423,A-Jun
3424,A-Sep
3425,A-Dec
3426,A-Dec
3427,A-Dec
3428,A-Feb
3429,A-Dec
3431,A-Dec
3432,A-May
3434,A-Dec
3435,A-Sep
3436,A-Jan
3437,A-Sep
3438,A-Dec
3439,A-Dec
3441,A-Dec
3444,A-Dec
3445,A-Dec
3449,A-Dec
3452,A-Dec
3455,A-Dec
3459,A-Dec
3460,A-Dec
3463,A-Dec
3465,A-Dec
3467,A-Dec
3468,A-Oct
3469,A-Dec
3470,A-Dec
3472,A-Dec
3473,A-Dec
3474,A-Dec
3475,A-Sep
3478,A-Mar
3480,A-Dec
3481,A-Dec
3482,A-Dec
3484,A-Dec
3485,A-Dec
3486,A-Dec
3487,A-Dec
3488,A-Nov
3489,A-Dec
3490,A-Dec
3491,A-Dec
3492,A-Jun
3494,A-Nov
3496,A-Sep
3497,A-Dec
3498,A-Dec
3499,A-Oct
3500,A-Oct
3501,A-Jun
3502,A-Dec
3504,A-Oct
3505,A-Dec
3506,A-Sep
3507,A-Dec
3508,A-Dec
3511,A-Dec
3512,A-Dec
3513,A-Dec
3514,A-Jan
3515,A-Dec
3518,A-Dec
3519,A-Dec
3520,A-Jun
3521,A-Dec
3523,A-Dec
3524,A-Aug
3525,A-Dec
3526,A-Dec
3527,A-Dec
3529,A-Jun
3530,A-Oct
3532,A-Dec
3534,A-Jan
3536,A-Sep
3537,A-Feb
3538,A-Dec
3539,A-Dec
3540,A-Mar
3542,A-Dec
3543,A-May
3544,A-Dec
3545,A-Dec
3548,A-Jan
3550,A-Dec
3551,A-Dec
3552,A-Dec
3553,A-May
3556,A-Sep
3557,A-Jun
3558,A-Mar
3561,A-Aug
3562,A-Dec
3563,A-Apr
3564,A-Dec
3565,A-Dec
3566,A-Dec
3567,A-Dec
3568,A-Dec
3569,A-Apr
3570,A-Jul
3571,A-Sep
3572,A-Apr
3575,A-Jun
3578,A-Sep
3579,A-Dec
3580,A-Dec
3581,A-Dec
3583,A-Mar
3585,A-Jun
3586,A-Dec
3588,A-Jan
3591,A-Dec
3592,A-Dec
3593,A-Dec
3594,A-Oct
3595,A-Dec
3596,A-Sep
3597,A-Sep
3598,A-Nov
3599,A-Dec
3601,A-Jun
3602,A-Dec
3603,A-Dec
3605,A-Dec
3606,A-Mar
3607,A-Dec
3608,A-Sep
3609,A-Dec
3610,A-Sep
3612,A-Dec
3613,A-Dec
3614,A-Dec
3615,A-Jan
3616,A-Dec
3617,A-Jan
3618,A-Dec
3619,A-Dec
3621,A-Dec
3622,A-Mar
3624,A-Sep
3625,A-Dec
3626,A-Sep
3628,A-Aug
3630,A-Dec
3631,A-Dec
3632,A-Dec
3634,A-Jun
3637,A-Dec
3638,A-Dec
3640,A-Jun
3643,A-Dec
3644,A-Apr
3645,A-Apr
3646,A-Jun
3647,A-Apr
3649,A-Dec
3650,A-Dec
3652,A-Jan
3656,A-May
3658,A-May
3659,A-Dec
3662,A-Dec
3663,A-Sep
3665,A-Dec
3666,A-Jun
3667,A-Dec
3668,A-Jun
3669,A-Dec
3670,A-Dec
3671,A-Dec
3672,A-Mar
3674,A-Mar
3675,A-Dec
3676,A-Dec
3677,A-Dec
3680,A-Dec
3681,A-Aug
3683,A-Dec
3684,A-Dec
3685,A-Dec
3686,A-Jun
3689,A-Dec
3690,A-Dec
3693,A-Jul
3694,A-Aug
3695,A-May
3696,A-Dec
3697,A-Mar
3699,A-Jun
3700,A-Aug
3701,A-Mar
3702,A-Dec
3703,A-Dec
3705,A-Dec
3706,A-Dec
3707,A-Dec
3709,A-Jun
3710,A-Jun
3712,A-Dec
3713,A-Jan
3715,A-Sep
3716,A-Sep
3718,A-Mar
3719,A-Dec
3720,A-May
3721,A-Dec
3722,A-Jan
3724,A-Dec
3725,A-Dec
3726,A-Dec
3728,A-Apr
3729,A-Aug
3733,A-Dec
3735,A-Dec
3737,A-Sep
3738,A-Aug
3742,A-Jan
3743,A-Aug
3744,A-Dec
3746,A-Dec
3747,A-Jan
3748,A-Dec
3750,A-Oct
3751,A-Nov
3752,A-Aug
3753,A-Nov
3755,A-Mar
3756,A-Jun
3757,A-Dec
3758,A-Sep
3760,A-Sep
3761,A-Dec
3762,A-Dec
3763,A-Dec
3766,A-Apr
3767,A-Jul
3769,A-Dec
3771,A-Oct
3772,A-Mar
3773,A-Dec
3775,A-Jan
3776,A-Nov
3778,A-Dec
3779,A-Sep
3781,A-Oct
3783,A-Mar
3784,A-Mar
3785,A-Apr
3786,A-Jun
3787,A-Dec
3789,A-Dec
3790,A-May
3791,A-Jun
3792,A-Sep
3793,A-Dec
3794,A-Dec
3796,A-Mar
3798,A-Dec
3799,A-Dec
3800,A-Apr
3801,A-Dec
3805,A-Apr
3806,A-Sep
3807,A-Dec
3808,A-Dec
3809,A-Jun
3810,A-Oct
3811,A-Feb
3813,A-Jan
3814,A-Dec
3815,A-Jun
3817,A-Jun
3818,A-Dec
3820,A-Dec
3822,A-Dec
3823,A-Aug
3824,A-Jan
3825,A-Dec
3826,A-Mar
3827,A-Sep
3829,A-Apr
3831,A-Sep
3832,A-May
3835,A-Oct
3836,A-Oct
3838,A-Jun
3839,A-Jul
3840,A-Dec
3841,A-May
3842,A-Dec
3843,A-Sep
3844,A-Jun
3845,A-May
3846,A-Dec
3847,A-Dec
3848,A-Dec
3849,A-Dec
3855,A-Jun
3856,A-Dec
3857,A-Oct
3858,A-Dec
3859,A-Sep
3861,A-Dec
3863,A-Dec
3864,A-Dec
3865,A-Dec
3866,A-Dec
3867,A-Dec
3868,A-Dec
3869,A-Jun
3870,A-Apr
3871,A-Jun
3873,A-Feb
3874,A-Dec
3877,A-Jun
3878,A-Dec
3880,A-Dec
3881,A-Mar
3882,A-Aug
3883,A-Aug
3884,A-Aug
3885,A-Aug
3887,A-May
3888,A-Dec
3889,A-Mar
3890,A-Nov
3891,A-Dec
3892,A-Mar
3893,A-Dec
3894,A-Sep
3895,A-Dec
3896,A-Oct
3897,A-Dec
3899,A-Feb
3900,A-Dec
3901,A-Dec
3902,A-Mar
3903,A-Mar
3904,A-Jun
3906,A-Nov
3907,A-Aug
3908,A-Jun
3910,A-Mar
3911,A-Dec
3913,A-Dec
3914,A-Dec
3915,A-May
3916,A-Jun
3917,A-Dec
3918,A-Mar
3919,A-Dec
3920,A-Dec
3924,A-Dec
3925,A-Dec
3927,A-Mar
3928,A-Dec
3929,A-Dec
3930,A-Dec
3931,A-Dec
3932,A-Dec
3934,A-Dec
3935,A-Dec
3936,A-Mar
3938,A-Sep
3939,A-Dec
3940,A-Dec
3942,A-Jun
3944,A-Dec
3945,A-Dec
3946,A-Dec
3947,A-Mar
3948,A-May
3949,A-Jul
3950,A-Sep
3954,A-Jun
3955,A-Jun
3957,A-Mar
3958,A-Dec
3959,A-Oct
3960,A-May
3961,A-Jun
3962,A-Dec
3963,A-Jul
3964,A-Jan
3965,A-Dec
3966,A-Jun
3967,A-Dec
3970,A-Feb
3971,A-Jun
3972,A-Dec
3974,A-Apr
3975,A-Jan
3976,A-Sep
3978,A-Dec
3979,A-Dec
3980,A-Sep
3981,A-Dec
3982,A-Dec
3984,A-Mar
3985,A-Jan
3986,A-Oct
3990,A-Dec
3992,A-Dec
3993,A-Dec
3994,A-Oct
3998,A-Dec
3999,A-Apr
4000,A-Aug
4001,A-Dec
4003,A-Oct
4004,A-Dec
4005,A-Sep
4006,A-Sep
4007,A-Jul
4008,A-Apr
4009,A-Oct
4011,A-Dec
4012,A-Jan
4013,A-Dec
4015,A-Dec
4017,A-Dec
4019,A-Dec
4020,A-Dec
4021,A-Dec
4022,A-Dec
4024,A-Dec
4025,A-Dec
4028,A-May
4029,A-Dec
4031,A-Jun
4032,A-Jul
4034,A-Dec
4036,A-Jul
4037,A-Dec
4040,A-Dec
4041,A-Dec
4043,A-Dec
4044,A-Aug
4045,A-Dec
4048,A-Dec
4049,A-Dec
4050,A-Dec
4051,A-Jun
4053,A-May
4054,A-Dec
4055,A-Dec
4058,A-Dec
4059,A-Dec
4060,A-Dec
4061,A-Dec
4062,A-Dec
4063,A-Dec
4065,A-Dec
4066,A-Dec
4067,A-Dec
4068,A-Dec
4069,A-Dec
4071,A-Jun
4072,A-Jul
4073,A-Oct
4075,A-Jan
4077,A-Mar
4078,A-Dec
4079,A-Dec
4082,A-Mar
4083,A-Dec
4085,A-Mar
4086,A-Dec
4087,A-Dec
4088,A-Jun
4090,A-Jan
4091,A-Dec
4093,A-Dec
4094,A-Dec
4097,A-Dec
4098,A-Oct
4099,A-Dec
4100,A-Sep
4101,A-Oct
4103,A-Dec
4104,A-Jul
4105,A-Dec
4106,A-Feb
4108,A-Dec
4109,A-Jul
4110,A-Dec
4112,A-Jun
4113,A-Dec
4114,A-Dec
4115,A-Jul
4116,A-Jan
4117,A-Jun
4119,A-Dec
4120,A-Dec
4121,A-Dec
4124,A-Jun
4126,A-Dec
4127,A-Dec
4128,A-Dec
4130,A-Sep
4132,A-Mar
4133,A-Jun
4134,A-Jul
4135,A-Sep
4136,A-Oct
4137,A-Dec
4138,A-Jan
4139,A-Jul
4140,A-Dec
4141,A-Jun
4143,A-Sep
4144,A-Dec
4145,A-Dec
4146,A-Sep
4147,A-Oct
4148,A-Sep
4149,A-Jun
4150,A-Jun
4151,A-Mar
4152,A-Jun
4153,A-Dec
4154,A-Mar
4156,A-Dec
4159,A-Dec
4160,A-Dec
4161,A-Jul
4162,A-May
4164,A-Jul
4165,A-Jun
4166,A-Mar
4168,A-Nov
4169,A-Oct
4170,A-Dec
4174,A-Aug
4176,A-Dec
4177,A-Dec
4178,A-Dec
4179,A-Jul
4181,A-Dec
4182,A-Jun
4183,A-Dec
4186,A-Dec
4187,A-Dec
4188,A-Dec
4189,A-Dec
4191,A-Dec
4194,A-Dec
4196,A-Dec
4197,A-Dec
4198,A-Mar
4199,A-Dec
4200,A-Dec
4201,A-Oct
4202,A-Dec
4204,A-Aug
4205,A-Dec
4209,A-Dec
4211,A-Dec
4216,A-Dec
4219,A-Dec
4220,A-Dec
4221,A-Dec
4222,A-Dec
4223,A-Jun
4225,A-Feb
4226,A-Dec
4230,A-Feb
4231,A-Dec
4232,A-Sep
4233,A-Dec
4234,A-Apr
4235,A-Sep
4236,A-Dec
4240,A-Dec
4241,A-Dec
4242,A-Dec
4243,A-Mar
4244,A-Dec
4246,A-Mar
4249,A-Jun
4250,A-Jun
4251,A-Jun
4252,A-Jan
4253,A-Dec
4254,A-Dec
4255,A-Jun
4258,A-Aug
4259,A-Dec
4261,A-Feb
4262,A-Jun
4263,A-Jul
4264,A-Dec
4265,A-Aug
4267,A-Dec
4269,A-Jun
4271,A-Jun
4273,A-May
4275,A-Dec
4276,A-Dec
4279,A-Dec
4280,A-Dec
4283,A-Dec
4285,A-Sep
4286,A-Mar
4288,A-Jan
4289,A-Sep
4291,A-Dec
4292,A-Dec
4293,A-Dec
4294,A-Apr
4295,A-Dec
4296,A-Mar
4297,A-Nov
4299,A-May
4300,A-Dec
4301,A-Mar
4302,A-Dec
4303,A-Dec
4304,A-Sep
4305,A-Jun
4306,A-Sep
4310,A-Apr
4314,A-Sep
4315,A-Dec
4316,A-Dec
4318,A-Sep
4320,A-Dec
4321,A-Sep
4323,A-Dec
4324,A-Dec
4325,A-Mar
4326,A-Mar
4327,A-Dec
4328,A-Jun
4329,A-Dec
4330,A-Dec
4331,A-Dec
4332,A-Dec
4335,A-Dec
4340,A-Jun
4342,A-Mar
4345,A-Jul
4347,A-Dec
4348,A-Dec
4349,A-Sep
4350,A-Sep
4352,A-Jun
4353,A-Jun
4354,A-Dec
4355,A-Dec
4356,A-Jun
4359,A-Jul
4360,A-Dec
4361,A-Dec
4362,A-Dec
4363,A-Jun
4364,A-Mar
4365,A-May
4367,A-Dec
4368,A-Dec
4369,A-Dec
4370,A-Aug
4371,A-Dec
4372,A-Oct
4373,A-Dec
4374,A-Apr
4376,A-Dec
4379,A-Mar
4380,A-Dec
4381,A-Sep
4382,A-Dec
4383,A-Sep
4385,A-Dec
4386,A-Dec
4387,A-Dec
4390,A-Feb
4391,A-Jun
4392,A-Dec
4393,A-Dec
4394,A-Dec
4395,A-Dec
4397,A-Dec
4399,A-Oct
4400,A-Sep
4401,A-Dec
4402,A-Jun
4404,A-Jun
4405,A-Aug
4406,A-Dec
4407,A-Dec
4408,A-Sep
4410,A-Dec
4411,A-Jan
4412,A-Dec
4413,A-Dec
4415,A-Feb
4416,A-Dec
4417,A-Mar
4418,A-Jul
4420,A-Dec
4421,A-May
4422,A-Dec
4423,A-Dec
4424,A-Dec
4425,A-Dec
4426,A-May
4427,A-Dec
4428,A-Dec
4429,A-Oct
4430,A-Dec
4432,A-Dec
4434,A-Dec
4435,A-Dec
4436,A-Dec
4438,A-Dec
4439,A-Dec
4440,A-Oct
4441,A-Feb
4443,A-Dec
4448,A-Dec
4449,A-Oct
4450,A-Jun
4451,A-May
4452,A-Mar
4453,A-Dec
4454,A-Dec
4455,A-Dec
4456,A-Dec
4457,A-Aug
4458,A-Dec
4460,A-Oct
4462,A-Dec
4465,A-Dec
4466,A-Dec
4467,A-Dec
4468,A-Apr
4469,A-Feb
4470,A-Dec
4471,A-Dec
4472,A-Mar
4473,A-Dec
4475,A-Nov
4476,A-Mar
4477,A-Jan
4478,A-Dec
4479,A-Dec
4484,A-Sep
4485,A-Dec
4486,A-Sep
4487,A-Dec
4488,A-Dec
4490,A-Dec
4491,A-Dec
4492,A-Jun
4494,A-Dec
4495,A-Sep
4498,A-Sep
4500,A-Jun
4502,A-Mar
4503,A-Dec
4504,A-Dec
4505,A-May
4507,A-Dec
4508,A-Dec
4510,A-Dec
4513,A-Feb
4514,A-May
4515,A-Jun
4516,A-Jan
4517,A-Dec
4520,A-Nov
4521,A-Dec
4522,A-Jul
4523,A-Jan
4527,A-Jun
4528,A-Dec
4529,A-Sep
4530,A-Nov
4531,A-Sep
4532,A-Dec
4533,A-Jun
4534,A-Dec
4535,A-Sep
4537,A-Oct
4538,A-Jun
4539,A-Oct
4540,A-Dec
4547,A-Jun
4549,A-Dec
4550,A-Feb
4551,A-Dec
4552,A-Jan
4553,A-Oct
4554,A-Dec
4555,A-Dec
4557,A-Dec
4558,A-Dec
4559,A-Jun
4560,A-Aug
4561,A-Dec
4562,A-Aug
4563,A-Sep
4564,A-Dec
4565,A-Dec
4567,A-Apr
4568,A-Dec
4569,A-Dec
4570,A-Apr
4571,A-Dec
4572,A-Jan
4573,A-Oct
4577,A-Dec
4578,A-Mar
4579,A-Jun
4581,A-Dec
4584,A-Aug
4585,A-Dec
4587,A-Apr
4588,A-Dec
4589,A-Dec
4590,A-Dec
4591,A-Aug
4592,A-Jan
4594,A-Aug
4596,A-May
4598,A-May
4599,A-Dec
4600,A-Dec
4601,A-Dec
4603,A-Dec
4605,A-Dec
4607,A-Jun
4608,A-Dec
4611,A-Jan
4612,A-Feb
4613,A-Dec
4614,A-Dec
4616,A-Oct
4618,A-Dec
4619,A-Feb
4622,A-Dec
4623,A-Jun
4624,A-Dec
4625,A-Dec
4626,A-Feb
4628,A-Dec
4629,A-Dec
4630,A-Dec
4631,A-Dec
4633,A-Dec
4635,A-Dec
4638,A-Jun
4639,A-Dec
4640,A-Dec
4641,A-Dec
4644,A-Sep
4645,A-Dec
4646,A-Dec
4648,A-Dec
4649,A-Jun
4651,A-Dec
4652,A-Dec
4653,A-Dec
4654,A-Dec
4655,A-Dec
4656,A-Mar
4659,A-Dec
4660,A-Dec
4662,A-Jun
4663,A-Jun
4664,A-May
4667,A-Nov
4668,A-Dec
4669,A-Dec
4671,A-Apr
4672,A-Oct
4673,A-Dec
4674,A-Dec
4675,A-Dec
4677,A-Dec
4678,A-Dec
4679,A-Dec
4680,A-Dec
4682,A-Dec
4683,A-Dec
4684,A-Dec
4685,A-Dec
4686,A-Dec
4687,A-Dec
4688,A-Dec
4689,A-Dec
4690,A-Dec
4691,A-Dec
4693,A-Sep
4694,A-Dec
4695,A-Mar
4696,A-Dec
4697,A-Feb
4698,A-Dec
4699,A-Dec
4700,A-Dec
4702,A-Dec
4703,A-Dec
4704,A-Dec
4706,A-Dec
4708,A-Dec
4710,A-Dec
4711,A-Dec
4712,A-Dec
4714,A-Dec
4715,A-Dec
4716,A-Sep
4718,A-Sep
4720,A-Dec
4723,A-Dec
4724,A-Mar
4725,A-Mar
4726,A-Dec
4728,A-Dec
4729,A-Jun
4730,A-Mar
4732,A-Dec
4734,A-Dec
4735,A-Jun
4736,A-Dec
4737,A-Dec
4739,A-Dec
4741,A-Dec
4742,A-Dec
4743,A-Dec
4744,A-Dec
4745,A-Mar
4746,A-Sep
4750,A-Dec
4754,A-Apr
4755,A-Dec
4756,A-Jan
4758,A-Sep
4759,A-Sep
4760,A-Jun
4762,A-Mar
4764,A-Dec
4765,A-Dec
4768,A-Apr
4769,A-Dec
4770,A-Dec
4771,A-Jun
4772,A-Dec
4773,A-Aug
4775,A-Jul
4776,A-Dec
4777,A-Apr
4779,A-Dec
4780,A-Dec
4781,A-Oct
4782,A-Dec
4783,A-Aug
4784,A-Dec
4786,A-Dec
4787,A-Dec
4788,A-Feb
4789,A-Oct
4790,A-Dec
4791,A-Dec
4792,A-Dec
4793,A-Feb
4794,A-Apr
4796,A-Dec
4797,A-Dec
4798,A-Dec
4799,A-Dec
4800,A-Dec
4801,A-Dec
4802,A-Sep
4804,A-Mar
4805,A-Dec
4806,A-Jun
4807,A-Apr
4808,A-Jan
4810,A-Sep
4819,A-Jan
4821,A-Dec
4822,A-Dec
4825,A-Dec
4826,A-Jun
4828,A-Dec
4830,A-Oct
4833,A-Dec
4834,A-Dec
4835,A-Dec
4837,A-Dec
4838,A-Dec
4839,A-Dec
4840,A-Dec
4842,A-Jan
4843,A-Mar
4844,A-Dec
4845,A-Feb
4846,A-Dec
4848,A-May
4850,A-Dec
4851,A-Dec
4854,A-Dec
4856,A-Mar
4857,A-Aug
4858,A-Sep
4859,A-Mar
4860,A-Dec
4862,A-Dec
4863,A-Dec
4864,A-Dec
4865,A-Jun
4867,A-Jan
4868,A-Dec
4869,A-Dec
4870,A-Jun
4871,A-Dec
4873,A-Dec
4875,A-Mar
4876,A-Dec
4877,A-Aug
4878,A-Dec
4879,A-Dec
4881,A-Dec
4883,A-Dec
4885,A-Sep
4886,A-Jun
4888,A-Mar
4890,A-May
4891,A-Dec
4892,A-Aug
4894,A-Dec
4895,A-Dec
4896,A-Sep
4898,A-Mar
4899,A-Dec
4900,A-Apr
4902,A-Dec
4903,A-Mar
4904,A-Jan
4905,A-Apr
4906,A-Jun
4907,A-May
4908,A-Dec
4909,A-May
4910,A-Jun
4911,A-May
4912,A-Sep
4913,A-Jun
4914,A-Dec
4915,A-Dec
4916,A-Jul
4918,A-Dec
4920,A-Dec
4921,A-Dec
4926,A-Nov
4928,A-Dec
4929,A-Oct
4931,A-Oct
4932,A-Dec
4933,A-May
4935,A-Jun
4936,A-Jun
4938,A-Dec
4940,A-Dec
4941,A-Dec
4942,A-May
4943,A-Mar
4945,A-Dec
4946,A-Dec
4947,A-Dec
4949,A-Aug
4951,A-Dec
4952,A-Mar
4954,A-Jun
4956,A-Nov
4959,A-Mar
4960,A-Dec
4961,A-Dec
4962,A-Dec
4963,A-Dec
4964,A-Jun
4965,A-Dec
4966,A-Oct
4967,A-Jul
4968,A-Dec
4969,A-Sep
4972,A-Sep
4973,A-Dec
4975,A-Dec
4977,A-Dec
4978,A-Mar
4979,A-Jan
4980,A-Jan
4981,A-Dec
4982,A-Aug
4984,A-Sep
4985,A-Mar
4988,A-Dec
4989,A-Sep
4993,A-Sep
4994,A-Dec
4995,A-Dec
4996,A-Jan
4997,A-Oct
4998,A-Dec
5001,A-Dec
5002,A-Dec
5005,A-Dec
5008,A-Sep
5009,A-Jan
5010,A-Sep
5011,A-Jun
5012,A-Jan
5013,A-Jul
5014,A-Jul
5016,A-Dec
5017,A-Jan
5018,A-Nov
5019,A-Jan
5020,A-Dec
5021,A-Dec
5022,A-Dec
5024,A-Dec
5025,A-Jun
5026,A-Dec
5030,A-Dec
5032,A-Dec
5035,A-Dec
5036,A-Apr
5037,A-Jun
5038,A-Oct
5041,A-Dec
5042,A-Jul
5043,A-Sep
5044,A-Jan
5045,A-Dec
5046,A-Dec
5047,A-Dec
5048,A-Dec
5049,A-Aug
5050,A-Sep
5051,A-Dec
5052,A-Dec
5053,A-Dec
5056,A-Sep
5058,A-Dec
5061,A-Dec
5064,A-Oct
5065,A-May
5066,A-Jun
5067,A-Mar
5068,A-Jun
5069,A-Dec
5070,A-Feb
5071,A-May
5072,A-Dec
5073,A-Dec
5075,A-Jan
5076,A-Dec
5077,A-Dec
5078,A-Dec
5079,A-Dec
5080,A-Dec
5081,A-Dec
5082,A-Dec
5083,A-Dec
5086,A-Dec
5087,A-Dec
5088,A-Dec
5089,A-Sep
5090,A-Dec
5091,A-Dec
5092,A-Dec
5093,A-Dec
5094,A-Dec
5095,A-Dec
5096,A-Dec
5097,A-Dec
5098,A-Dec
5099,A-Dec
5100,A-Dec
5101,A-Dec
5103,A-Dec
5105,A-Jun
5107,A-Dec
5108,A-Dec
5111,A-Apr
5112,A-Aug
5113,A-Jul
5114,A-Dec
5115,A-Dec
5116,A-Dec
5118,A-Dec
5119,A-Sep
5120,A-Sep
5121,A-Jan
5122,A-Dec
5123,A-Dec
5124,A-May
5125,A-Dec
5126,A-Aug
5128,A-Dec
5129,A-Dec
5131,A-Sep
5132,A-Apr
5133,A-Jun
5134,A-Dec
5135,A-Dec
5136,A-Jan
5137,A-Sep
5138,A-Dec
5139,A-Dec
5140,A-Dec
5141,A-Mar
5142,A-Apr
5143,A-Apr
5144,A-May
5147,A-Sep
5148,A-Dec
5151,A-Feb
5152,A-Dec
5155,A-Jan
5156,A-Dec
5157,A-Dec
5158,A-Dec
5159,A-Dec
5160,A-Dec
5161,A-Dec
5162,A-Dec
5163,A-Dec
5164,A-Dec
5165,A-Mar
5166,A-Dec
5169,A-Dec
5172,A-Dec
5173,A-Dec
5174,A-Jun
5175,A-Sep
5176,A-Dec
5177,A-Dec
5178,A-Mar
5179,A-Dec
5181,A-Dec
5182,A-Dec
5184,A-Jun
5185,A-Jun
5187,A-Dec
5188,A-Dec
5189,A-Dec
5192,A-Sep
5193,A-Feb
5194,A-Jan
5195,A-Jun
5196,A-Apr
5198,A-Sep
5199,A-Dec
5200,A-Feb
5201,A-Apr
5202,A-Dec
5204,A-Jun
5205,A-Dec
5206,A-Mar
5207,A-Dec
5208,A-Jun
5209,A-Dec
5210,A-May
5211,A-Dec
5212,A-Jun
5214,A-Dec
5215,A-Dec
5216,A-Dec
5217,A-May
5218,A-Dec
5220,A-Dec
5221,A-Jan
5222,A-Feb
5223,A-Dec
5224,A-Apr
5229,A-Dec
5231,A-Dec
5233,A-Dec
5234,A-Dec
5237,A-Dec
5243,A-Dec
5244,A-Sep
5246,A-Sep
5247,A-Dec
5248,A-Dec
5250,A-Dec
5251,A-Mar
5252,A-Dec
5253,A-Mar
5256,A-Dec
5258,A-Sep
5259,A-Jan
5260,A-Jul
5262,A-Dec
5263,A-Dec
5264,A-Sep
5265,A-Aug
5268,A-Dec
5271,A-Dec
5272,A-Sep
5273,A-Oct
5275,A-Jan
5276,A-Dec
5277,A-Jun
5279,A-Jun
5280,A-Aug
5282,A-Dec
5283,A-Feb
5285,A-Apr
5286,A-Dec
5288,A-Dec
5289,A-May
5291,A-Dec
5292,A-Dec
5294,A-Dec
5300,A-Dec
5301,A-Feb
5302,A-Jun
5303,A-Jul
5305,A-Dec
5306,A-Dec
5307,A-Dec
5308,A-Dec
5310,A-May
5313,A-Dec
5314,A-Dec
5318,A-Dec
5320,A-Dec
5321,A-Dec
5322,A-Dec
5323,A-Dec
5324,A-Dec
5327,A-Dec
5329,A-Jul
5330,A-Dec
5331,A-Dec
5332,A-Jan
5333,A-Sep
5334,A-Jan
5335,A-Dec
5336,A-Dec
5337,A-Jun
5338,A-Oct
5339,A-Dec
5340,A-Dec
5342,A-Dec
5343,A-Dec
5348,A-Dec
5349,A-Dec
5350,A-Nov
5351,A-Dec
5353,A-Dec
5354,A-Jun
5358,A-Mar
5361,A-Dec
5362,A-Feb
5363,A-Dec
5366,A-Dec
5367,A-Dec
5368,A-Dec
5369,A-Dec
5374,A-Sep
5375,A-Jan
5376,A-Mar
5379,A-Dec
5380,A-Dec
5381,A-Dec
5382,A-Dec
5383,A-Dec
5384,A-Apr
5385,A-Dec
5386,A-Dec
5387,A-Dec
5388,A-Dec
5389,A-Dec
5390,A-Sep
5391,A-Feb
5392,A-May
5398,A-Dec
5400,A-Mar
5401,A-Jul
5402,A-Dec
5403,A-Mar
5404,A-Aug
5406,A-Mar
5407,A-Mar
5410,A-Jan
5411,A-Feb
5412,A-Dec
5413,A-Jan
5414,A-Oct
5416,A-Dec
5417,A-Dec
5418,A-May
5419,A-Apr
5420,A-Oct
5421,A-Dec
5424,A-Mar
5425,A-Mar
5427,A-Feb
5430,A-Oct
5431,A-Mar
5432,A-Mar
5433,A-Dec
5434,A-Jun
5435,A-Mar
5437,A-Apr
5439,A-Dec
5441,A-Dec
5446,A-Dec
5448,A-Apr
5449,A-Apr
5450,A-Dec
5451,A-Dec
5452,A-Jan
5453,A-Dec
5454,A-Mar
5455,A-Mar
5456,A-Dec
5457,A-Dec
5458,A-Apr
5459,A-Mar
5460,A-Dec
5462,A-Dec
5463,A-Dec
5464,A-Dec
5465,A-Dec
5466,A-Dec
5468,A-Dec
5471,A-Oct
5473,A-Sep
5475,A-Dec
5476,A-Dec
5480,A-Aug
5481,A-Dec
5482,A-Oct
5483,A-Apr
5485,A-Dec
5488,A-Sep
5490,A-Sep
5491,A-Dec
5492,A-Jun
5493,A-Jun
5496,A-Dec
5498,A-Dec
5499,A-Dec
5500,A-Dec
5501,A-Dec
5503,A-Dec
5505,A-Nov
5506,A-Dec
5508,A-Sep
5509,A-Dec
5510,A-Dec
5516,A-Dec
5517,A-Dec
5518,A-Dec
5519,A-Dec
5521,A-Dec
5522,A-Jun
5523,A-Dec
5525,A-Dec
5526,A-Dec
5527,A-Dec
