,gvkey,linkprim,liid,linktype,lpermno,lpermco,usedflag,linkdt,linkenddt
5070,003100,P,01,LC,23991.0,6490.0,1.0,1983-10-12,1989-02-24
5071,003101,C,00X,NR,,,-1.0,1961-07-01,1962-01-30
5072,003101,P,01,NR,,,-1.0,1962-01-31,1972-12-13
5073,003101,P,01,NR,,,-1.0,1984-06-29,1984-07-31
5074,003101,P,01,LC,57322.0,25565.0,1.0,1972-12-14,1984-06-28
5075,003102,C,00X,NU,,,-1.0,1974-01-01,1979-01-30
5076,003102,P,01,LU,24011.0,933.0,1.0,1979-01-31,1987-09-30
5077,003103,C,00X,NU,,,-1.0,1981-07-01,1983-06-21
5078,003103,P,01,LU,66878.0,6096.0,1.0,1983-06-22,2003-08-29
5079,003103,C,99X,NU,,,-1.0,2003-08-30,2003-09-30
5080,003104,C,00X,NU,,,-1.0,1974-01-01,1979-11-29
5081,003104,P,01,NU,,,-1.0,1979-11-30,1980-03-16
5082,003104,P,01,LU,24038.0,954.0,1.0,1980-03-17,1991-10-31
5083,003105,C,00X,NR,,,-1.0,1983-01-01,1984-04-18
5084,003105,P,01,LC,24046.0,6996.0,1.0,1984-04-19,2008-07-30
5085,003105,P,02,NR,,,-1.0,2008-08-29,
5086,003107,C,00X,NR,,,-1.0,1950-01-01,1962-01-30
5087,003107,P,01,LC,27422.0,20462.0,1.0,1962-01-31,
5088,003108,C,00X,NU,,,-1.0,1951-01-01,1962-01-30
5089,003108,P,01,NU,,,-1.0,1962-01-31,1986-05-28
5090,003108,P,01,NU,,,-1.0,1997-11-08,1998-03-31
5091,003108,P,01,LU,69243.0,20412.0,1.0,1986-05-29,1997-11-07
5092,003110,C,00X,NU,,,-1.0,1967-01-01,1968-10-30
5093,003110,P,01,NU,,,-1.0,1968-10-31,1972-12-13
5094,003110,P,01,LU,59213.0,937.0,1.0,1972-12-14,1986-03-31
5095,003111,C,01,NU,,,-1.0,1998-06-10,1998-12-31
5096,003111,C,01,LU,24062.0,1183.0,1.0,1973-01-31,1998-06-09
5097,003112,C,00X,LC,19684.0,22941.0,1.0,1964-01-01,1967-01-30
5098,003112,P,01,LC,19684.0,22941.0,1.0,1967-01-31,1968-01-01
5099,003113,C,00X,LU,23069.0,23186.0,1.0,1950-01-01,1966-01-30
5100,003113,P,01,NU,,,-1.0,1970-12-12,1971-04-30
5101,003113,P,01,LU,23069.0,23186.0,1.0,1966-01-31,1970-12-11
5102,003114,P,01,NR,,,-1.0,1973-03-30,1994-06-22
5103,003114,P,01,NR,,,-1.0,2003-03-13,2003-09-30
5104,003114,P,01,LC,80703.0,28332.0,1.0,1994-06-23,2003-03-12
5105,003114,C,99X,NR,,,-1.0,2003-10-01,2006-01-31
5106,003115,C,00X,NR,,,-1.0,1979-07-01,1981-01-22
5107,003115,C,00X,LN,24089.0,944.0,-1.0,1981-01-23,1982-01-28
5108,003115,P,01,NR,,,-1.0,1990-10-17,1990-11-30
5109,003115,P,01,LC,24089.0,944.0,1.0,1982-01-29,1990-10-16
5110,003116,C,00X,NU,,,-1.0,1981-04-01,1983-04-26
5111,003116,P,01,LU,24097.0,5949.0,1.0,1983-04-27,2011-04-29
5112,003117,C,01,LU,24110.0,953.0,1.0,1973-01-31,1989-12-29
5113,003119,C,00X,NU,,,-1.0,1983-02-01,1983-09-28
5114,003119,C,01,NU,,,-1.0,1986-07-03,1998-10-30
5115,003119,C,01,LU,24118.0,6439.0,1.0,1983-09-29,1986-07-02
5116,003120,C,00X,LU,23595.0,23220.0,1.0,1960-01-01,1962-01-30
5117,003120,C,01,LU,23595.0,23220.0,1.0,1962-01-31,1986-06-30
5118,003121,C,00X,NU,,,-1.0,1966-07-01,1968-05-30
5119,003121,P,01,NU,,,-1.0,1968-05-31,1968-07-31
5120,003121,P,01,LU,46578.0,20463.0,1.0,1968-08-01,
5121,003122,C,00X,NU,,,-1.0,1982-02-01,1983-12-07
5122,003122,P,01,NU,,,-1.0,1996-07-26,1997-10-31
5123,003122,P,01,LU,24126.0,6673.0,1.0,1983-12-08,1996-07-25
5124,003123,C,00X,NU,,,-1.0,1963-01-01,1964-02-27
5125,003123,P,01,NU,,,-1.0,1964-02-28,1972-12-13
5126,003123,P,01,LU,24134.0,949.0,1.0,1972-12-14,1985-06-28
5127,003124,C,00X,NU,,,-1.0,1982-11-01,1984-09-24
5128,003124,P,01,NU,,,-1.0,1995-08-02,1996-01-31
5129,003124,P,01,LU,66464.0,20464.0,1.0,1984-09-25,1995-08-01
5130,003125,C,00X,LC,11295.0,22265.0,1.0,1950-01-01,1962-01-30
5131,003125,P,01,LU,11295.0,22265.0,1.0,1962-01-31,1986-01-31
5132,003126,C,00X,NR,,,-1.0,1968-01-01,1969-03-27
5133,003126,P,01,NR,,,-1.0,1969-03-28,1972-12-13
5134,003126,P,01,NR,,,-1.0,2009-04-09,2011-03-31
5135,003126,P,01,LC,56741.0,20465.0,1.0,1972-12-14,2009-04-08
5136,003128,C,00X,NR,,,-1.0,1974-01-01,1979-11-28
5137,003128,C,01,NR,,,-1.0,1985-10-03,1986-05-01
5138,003128,C,01,LC,24185.0,967.0,1.0,1979-11-29,1985-10-02
5139,003128,C,01,LC,24185.0,967.0,1.0,1986-05-02,1987-02-27
5140,003129,C,00X,NU,,,-1.0,1983-01-01,1983-12-12
5141,003129,P,01,LU,24193.0,6719.0,1.0,1983-12-13,2015-08-31
5142,003130,C,00X,NU,,,-1.0,1956-07-01,1965-01-28
5143,003130,C,01,LU,38893.0,20466.0,1.0,1965-01-29,2001-01-31
5144,003130,J,02,NU,,,-1.0,1990-08-31,2001-01-31
5145,003130,C,99X,NR,,,-1.0,2001-02-01,2007-02-28
5146,003131,C,00X,LC,24214.0,1166.0,1.0,1973-10-01,1977-10-30
5147,003131,P,01,NR,,,-1.0,1982-01-23,1982-02-26
5148,003131,P,01,LC,24214.0,1166.0,1.0,1977-10-31,1982-01-22
5149,003131,C,99X,NR,,,-1.0,1982-02-27,1985-12-31
5150,003132,C,00X,NU,,,-1.0,1978-12-01,1979-06-10
5151,003132,C,01,NU,,,-1.0,1994-05-12,2004-12-31
5152,003132,C,01,LU,24265.0,939.0,1.0,1979-06-11,1994-05-11
5153,003133,C,00X,NU,,,-1.0,1979-03-01,1984-07-30
5154,003133,C,01,NU,,,-1.0,1989-03-16,2008-03-31
5155,003133,C,01,LU,24273.0,7157.0,1.0,1984-07-31,1989-03-15
5156,003134,C,00X,NU,,,-1.0,1975-01-01,1977-08-16
5157,003134,C,00X,LU,24300.0,1019.0,1.0,1977-08-17,1979-01-30
5158,003134,C,01,NU,,,-1.0,1992-06-09,
5159,003134,C,01,LU,24300.0,1019.0,1.0,1979-01-31,1992-06-08
5160,003135,C,00X,NU,,,-1.0,1972-01-01,1972-09-28
5161,003135,P,01,NU,,,-1.0,1972-09-29,1972-12-13
5162,003135,P,01,LU,24302.0,1020.0,1.0,1972-12-14,1990-06-29
5163,003136,C,00X,NR,,,-1.0,1961-03-01,1963-03-28
5164,003136,C,00X,LN,38957.0,24349.0,-1.0,1963-03-29,1964-05-27
5165,003136,P,01,LC,38957.0,24349.0,1.0,1964-05-28,1971-12-31
5166,003136,C,99X,NR,,,-1.0,1972-01-01,1972-02-29
5167,003137,C,00X,NU,,,-1.0,1971-07-01,1972-10-30
5168,003137,P,01,NU,,,-1.0,1972-10-31,1972-12-13
5169,003137,P,01,LU,24329.0,1022.0,1.0,1972-12-14,1975-08-29
5170,003138,P,01,NU,,,-1.0,1972-06-30,1982-10-31
5171,003138,P,01,LU,11995.0,1035.0,1.0,1982-11-01,
5172,003138,J,02,NU,,,-1.0,1984-08-31,
5173,003140,C,00X,NU,,,-1.0,1971-06-01,1971-11-29
5174,003140,P,01,NU,,,-1.0,1971-11-30,1982-10-31
5175,003140,P,01,LU,78256.0,788.0,1.0,1982-11-01,1983-06-30
5176,003142,C,00X,NR,,,-1.0,1950-01-01,1962-01-30
5177,003142,P,01,NR,,,-1.0,1981-08-28,1981-09-30
5178,003142,P,01,LC,27510.0,23482.0,1.0,1962-01-31,1981-08-27
5179,003144,C,00X,LU,11308.0,20468.0,1.0,1950-01-01,1962-01-30
5180,003144,P,01,LU,11308.0,20468.0,1.0,1962-01-31,
5181,003146,C,00X,LU,24388.0,854.0,1.0,1973-06-01,1976-04-29
5182,003146,P,01,NU,,,-1.0,1987-07-23,1987-12-31
5183,003146,P,01,LU,24388.0,854.0,1.0,1976-04-30,1987-07-22
5184,003148,C,00X,LU,24417.0,1025.0,1.0,1981-01-01,1981-01-29
5185,003148,C,01,NU,,,-1.0,1994-09-15,1996-01-31
5186,003148,C,01,LU,24417.0,1025.0,1.0,1981-01-30,1994-09-14
5187,003149,C,00X,NU,,,-1.0,1966-07-01,1972-01-30
5188,003149,P,01,NU,,,-1.0,1972-01-31,1972-12-13
5189,003149,P,01,LU,24425.0,1026.0,1.0,1972-12-14,1977-05-31
5190,003150,C,00X,LU,24433.0,1027.0,1.0,1974-01-01,1979-01-30
5191,003150,P,01,LU,24433.0,1027.0,1.0,1979-01-31,1982-06-30
5192,003152,C,00X,NU,,,-1.0,1983-06-01,1984-10-17
5193,003152,P,01,NU,,,-1.0,1985-04-23,1985-08-30
5194,003152,P,01,LU,86722.0,7271.0,1.0,1984-10-18,1985-04-22
5195,003153,C,00X,NR,,,-1.0,1977-01-01,1979-07-24
5196,003153,P,01,LC,24441.0,1071.0,1.0,1979-07-25,
5197,003153,N,01C,LX,24441.0,1071.0,-1.0,2005-01-31,
5198,003154,C,00X,NU,,,-1.0,1961-01-01,1965-12-30
5199,003154,P,01,NU,,,-1.0,1965-12-31,1967-05-08
5200,003154,P,01,LU,44425.0,24755.0,1.0,1967-05-09,1976-11-30
5201,003155,C,00X,NU,,,-1.0,1981-02-01,1981-05-20
5202,003155,P,01,LU,24468.0,838.0,1.0,1981-05-21,1988-04-29
5203,003155,C,99X,NU,,,-1.0,1988-04-30,1988-10-31
5204,003156,C,00X,NR,,,-1.0,1974-01-01,1975-06-29
5205,003156,P,01,NR,,,-1.0,2008-03-19,2014-09-30
5206,003156,P,01,LC,64901.0,1030.0,1.0,1975-06-30,2008-03-18
5207,003157,C,00X,NR,,,-1.0,1969-10-01,1972-01-30
5208,003157,P,01,NR,,,-1.0,1972-01-31,1972-12-13
5209,003157,P,01,LU,24476.0,1033.0,1.0,1972-12-14,
5210,003158,C,00X,NU,,,-1.0,1960-01-01,1964-12-30
5211,003158,P,01,LU,30648.0,20470.0,1.0,1964-12-31,
5212,003159,C,00X,LU,53460.0,915.0,1.0,1973-06-01,1978-02-27
5213,003159,P,01,LU,53460.0,915.0,1.0,1978-02-28,1979-02-28
5214,003162,C,00X,NU,,,-1.0,1967-07-01,1968-11-28
5215,003162,P,01,NU,,,-1.0,1968-11-29,1971-06-28
5216,003162,P,01,LU,52724.0,25270.0,1.0,1971-06-29,1981-12-31
5217,003163,C,00X,NU,,,-1.0,1974-02-01,1978-12-28
5218,003163,P,01,LU,24505.0,1037.0,1.0,1978-12-29,1980-04-30
5219,003164,C,00X,NR,,,-1.0,1960-01-01,1962-01-30
5220,003164,C,02,NR,,,-1.0,1962-01-31,1966-03-09
5221,003164,C,02,NR,,,-1.0,1984-09-18,1994-04-11
5222,003164,C,02,LC,43000.0,24651.0,1.0,1966-03-10,1984-09-17
5223,003164,C,02,LC,80416.0,30382.0,1.0,1994-04-12,2004-10-04
5224,003166,C,00X,LU,24513.0,728.0,1.0,1974-01-01,1978-01-30
5225,003166,P,01,LU,24513.0,728.0,1.0,1978-01-31,1978-11-30
5226,003167,C,00X,NR,,,-1.0,1960-01-01,1962-01-30
5227,003167,P,01,NR,,,-1.0,1962-01-31,1963-04-29
5228,003167,P,01,NR,,,-1.0,1989-04-21,1989-05-31
5229,003167,P,01,LC,39140.0,24364.0,1.0,1963-04-30,1989-04-20
5230,003167,C,99X,NR,,,-1.0,1989-06-01,1989-06-30
5231,003169,C,00X,NR,,,-1.0,2008-01-01,2013-07-17
5232,003169,P,01,LC,14055.0,54485.0,1.0,2013-07-18,
5233,003170,C,00X,LU,18729.0,20473.0,1.0,1950-01-01,1962-01-30
5234,003170,P,01,LU,18729.0,20473.0,1.0,1962-01-31,
5235,003171,C,00X,NR,,,-1.0,1980-09-01,1982-02-11
5236,003171,C,00X,LN,24548.0,5308.0,-1.0,1982-02-12,1982-06-29
5237,003171,P,01,NR,,,-1.0,2009-07-21,2010-06-30
5238,003171,P,01,LC,24548.0,5308.0,1.0,1982-06-30,2009-07-20
5239,003172,C,00X,NU,,,-1.0,1980-07-01,1981-10-22
5240,003172,P,01,LU,24556.0,5159.0,1.0,1981-10-23,1999-09-30
5241,003173,C,00X,NR,,,-1.0,1971-01-01,1972-04-27
5242,003173,P,01,NR,,,-1.0,1972-04-28,1972-11-21
5243,003173,P,01,LC,55992.0,25483.0,1.0,1972-11-22,1974-07-31
5244,003176,C,00X,LU,15712.0,22628.0,1.0,1950-03-01,1962-01-30
5245,003176,P,01,LU,15712.0,22628.0,1.0,1962-01-31,1987-01-30
5246,003177,C,00X,NR,,,-1.0,1968-05-01,1968-12-30
5247,003177,P,01,NR,,,-1.0,1968-12-31,1972-12-13
5248,003177,P,01,LD,56354.0,20474.0,-1.0,1972-12-14,1991-03-28
5249,003178,C,00X,NU,,,-1.0,1981-11-01,1983-04-11
5250,003178,C,00X,LU,24572.0,1038.0,1.0,1983-04-12,1983-04-28
5251,003178,P,01,NU,,,-1.0,2005-05-14,2006-10-31
5252,003178,P,01,LU,24572.0,1038.0,1.0,1983-04-29,2005-05-13
5253,003179,C,00X,NR,,,-1.0,1977-12-01,1980-04-21
5254,003179,P,01,LC,38886.0,2506.0,1.0,1980-04-22,1983-12-29
5255,003180,C,00X,NU,,,-1.0,1949-08-01,1962-01-30
5256,003180,P,01,LU,27094.0,23451.0,1.0,1962-01-31,1973-10-31
5257,003181,C,00X,NR,,,-1.0,1962-12-01,1968-11-28
5258,003181,P,01,NR,,,-1.0,1968-11-29,1972-12-13
5259,003181,P,01,LC,24599.0,23282.0,1.0,1972-12-14,1973-05-31
5260,003184,C,00X,LU,52740.0,5935.0,1.0,1977-01-01,1977-01-30
5261,003184,C,01,NU,,,-1.0,2002-06-08,
5262,003184,C,01,LU,52740.0,5935.0,1.0,1977-01-31,2002-06-07
5263,003185,C,00X,NU,,,-1.0,1977-01-01,1977-01-30
5264,003185,P,01,LU,24679.0,859.0,1.0,1977-01-31,1999-09-30
5265,003186,C,00X,NU,,,-1.0,1959-01-01,1964-12-30
5266,003186,C,01,NU,,,-1.0,1964-12-31,1972-12-13
5267,003186,C,01,LU,24687.0,725.0,1.0,1972-12-14,1993-03-31
5268,003188,C,00X,NU,,,-1.0,1972-01-01,1972-01-30
5269,003188,P,01,NU,,,-1.0,1972-01-31,1972-09-05
5270,003188,P,01,LU,55482.0,25443.0,1.0,1972-09-06,1986-01-31
5271,003189,C,00X,NU,,,-1.0,1960-01-01,1966-01-30
5272,003189,P,01,LU,30664.0,23718.0,1.0,1966-01-31,1973-09-28
5273,003190,C,00X,NU,,,-1.0,1960-01-01,1962-01-30
5274,003190,P,01,NU,,,-1.0,1962-01-31,1971-04-11
5275,003190,P,01,LU,52206.0,25235.0,1.0,1971-04-12,1978-08-31
5276,003191,C,00X,NU,,,-1.0,1981-07-01,1983-05-12
5277,003191,C,01,NU,,,-1.0,1984-10-03,2004-01-30
5278,003191,C,01,LU,24695.0,5988.0,1.0,1983-05-13,1984-10-02
5279,003194,C,00X,NU,,,-1.0,1978-07-01,1978-09-19
5280,003194,C,00X,LU,24716.0,4453.0,1.0,1978-09-20,1978-09-28
5281,003194,P,01,NU,,,-1.0,1987-04-07,1987-04-30
5282,003194,P,01,LU,24716.0,4453.0,1.0,1978-09-29,1987-04-06
5283,003194,C,99X,NU,,,-1.0,1987-05-01,1996-12-31
5284,003196,C,00X,NU,,,-1.0,1976-03-01,1978-03-30
5285,003196,P,01,NU,,,-1.0,1978-03-31,1981-09-14
5286,003196,P,01,LU,24724.0,1107.0,1.0,1981-09-15,1986-12-31
5287,003197,C,00X,NU,,,-1.0,1979-09-01,1980-02-26
5288,003197,P,01,LU,24732.0,856.0,1.0,1980-02-27,1985-01-31
5289,003199,C,00X,NR,,,-1.0,1958-01-01,1962-01-30
5290,003199,P,01,NR,,,-1.0,1962-01-31,1972-12-13
5291,003199,P,01,NR,,,-1.0,1993-05-29,1993-06-30
5292,003199,P,01,LC,24767.0,1036.0,1.0,1972-12-14,1993-05-28
5293,003199,C,99X,NR,,,-1.0,1993-07-01,1993-08-31
